id,created_by,created_date,last_modified_by,last_modified_date,amount,error_description,status,type,harvest_year,harvest_id,distribution_origin_id,private_ucs_amount,public_ucs_amount
143,1,2011-07-02 00:00:00,,,7532,,FINISHED,PARTITION_HARVEST,2010,143,,7532,0
144,1,2011-07-02 00:00:00,,,2317477,,FINISHED,PARTITION_HARVEST,2010,144,,2317477,0
145,1,2011-07-02 00:00:00,,,1258872,,FINISHED,PARTITION_HARVEST,2010,145,,1258872,0
146,1,2011-07-02 00:00:00,,,124787,,FINISHED,PARTITION_HARVEST,2010,146,,124787,0
147,1,2011-07-02 00:00:00,,,1676494,,FINISHED,PARTITION_HARVEST,2010,147,,1676494,0
148,1,2011-07-02 00:00:00,,,270704,,FINISHED,PARTITION_HARVEST,2010,148,,270704,0
149,1,2011-07-02 00:00:00,,,337669,,FINISHED,PARTITION_HARVEST,2010,149,,337669,0
150,1,2011-07-02 00:00:00,,,79296,,FINISHED,PARTITION_HARVEST,2010,150,,79296,0
151,1,2011-07-02 00:00:00,,,78774,,FINISHED,PARTITION_HARVEST,2010,151,,78774,0
152,1,2011-07-02 00:00:00,,,47527,,FINISHED,PARTITION_HARVEST,2010,152,,47527,0
153,1,2011-07-02 00:00:00,,,864491,,FINISHED,PARTITION_HARVEST,2010,153,,864491,0
154,1,2011-07-02 00:00:00,,,697353,,FINISHED,PARTITION_HARVEST,2010,154,,697353,0
155,1,2011-07-02 00:00:00,,,668126,,FINISHED,PARTITION_HARVEST,2010,155,,668126,0
156,1,2011-07-02 00:00:00,,,196556,,FINISHED,PARTITION_HARVEST,2010,156,,196556,0
157,1,2011-07-02 00:00:00,,,16244,,FINISHED,PARTITION_HARVEST,2010,157,,16244,0
158,1,2011-07-02 00:00:00,,,223397,,FINISHED,PARTITION_HARVEST,2010,158,,223397,0
159,1,2011-07-02 00:00:00,,,389439,,FINISHED,PARTITION_HARVEST,2010,159,,389439,0
160,1,2011-07-02 00:00:00,,,46215,,FINISHED,PARTITION_HARVEST,2010,160,,46215,0
161,1,2011-07-02 00:00:00,,,44546,,FINISHED,PARTITION_HARVEST,2010,161,,44546,0
162,1,2011-07-02 00:00:00,,,80330,,FINISHED,PARTITION_HARVEST,2010,162,,80330,0
163,1,2011-07-02 00:00:00,,,64428,,FINISHED,PARTITION_HARVEST,2010,163,,64428,0
164,1,2011-07-02 00:00:00,,,613840,,FINISHED,PARTITION_HARVEST,2010,164,,613840,0
165,1,2011-07-02 00:00:00,,,612055,,FINISHED,PARTITION_HARVEST,2010,165,,612055,0
166,1,2011-07-02 00:00:00,,,435786,,FINISHED,PARTITION_HARVEST,2010,166,,435786,0
167,1,2011-07-02 00:00:00,,,60683,,FINISHED,PARTITION_HARVEST,2010,167,,60683,0
168,1,2011-07-02 00:00:00,,,56724,,FINISHED,PARTITION_HARVEST,2010,168,,56724,0
169,1,2011-07-02 00:00:00,,,59401,,FINISHED,PARTITION_HARVEST,2010,169,,59401,0
170,1,2011-07-02 00:00:00,,,46067,,FINISHED,PARTITION_HARVEST,2010,170,,46067,0
171,1,2011-07-02 00:00:00,,,798478,,FINISHED,PARTITION_HARVEST,2010,171,,798478,0
172,1,2011-07-02 00:00:00,,,726003,,FINISHED,PARTITION_HARVEST,2010,172,,726003,0
173,1,2011-07-02 00:00:00,,,66392,,FINISHED,PARTITION_HARVEST,2010,173,,66392,0
174,1,2011-07-02 00:00:00,,,1073057,,FINISHED,PARTITION_HARVEST,2010,174,,1073057,0
175,1,2011-07-02 00:00:00,,,586426,,FINISHED,PARTITION_HARVEST,2010,175,,586426,0
176,1,2011-07-02 00:00:00,,,473369,,FINISHED,PARTITION_HARVEST,2010,176,,473369,0
177,1,2011-07-02 00:00:00,,,179987166,,FINISHED,PARTITION_HARVEST,2010,177,,179987166,0
178,1,2011-07-02 00:00:00,,,68714,,FINISHED,PARTITION_HARVEST,2010,178,,68714,0
179,1,2011-07-02 00:00:00,,,75545,,FINISHED,PARTITION_HARVEST,2010,179,,75545,0
180,1,2011-07-02 00:00:00,,,59429,,FINISHED,PARTITION_HARVEST,2010,180,,59429,0
181,1,2011-07-02 00:00:00,,,96859,,FINISHED,PARTITION_HARVEST,2010,181,,96859,0
182,1,2011-07-02 00:00:00,,,550223,,FINISHED,PARTITION_HARVEST,2010,182,,550223,0
183,1,2011-07-02 00:00:00,,,116592,,FINISHED,PARTITION_HARVEST,2010,183,,116592,0
184,1,2011-07-02 00:00:00,,,112255,,FINISHED,PARTITION_HARVEST,2010,184,,112255,0
185,1,2011-07-02 00:00:00,,,795481,,FINISHED,PARTITION_HARVEST,2010,185,,795481,0
186,1,2011-07-02 00:00:00,,,359967,,FINISHED,PARTITION_HARVEST,2010,186,,359967,0
187,1,2011-07-02 00:00:00,,,1112313,,FINISHED,PARTITION_HARVEST,2010,187,,1112313,0
188,1,2011-07-02 00:00:00,,,26997,,FINISHED,PARTITION_HARVEST,2010,188,,26997,0
189,1,2011-07-02 00:00:00,,,385298,,FINISHED,PARTITION_HARVEST,2010,189,,385298,0
190,1,2011-07-02 00:00:00,,,59664,,FINISHED,PARTITION_HARVEST,2010,190,,59664,0
191,1,2011-07-02 00:00:00,,,3321237,,FINISHED,PARTITION_HARVEST,2010,191,,3321237,0
192,1,2011-07-02 00:00:00,,,2034532,,FINISHED,PARTITION_HARVEST,2010,192,,2034532,0
193,1,2011-07-02 00:00:00,,,3106465,,FINISHED,PARTITION_HARVEST,2010,193,,3106465,0
194,1,2011-07-02 00:00:00,,,6142428,,FINISHED,PARTITION_HARVEST,2010,194,,6142428,0
195,1,2011-07-02 00:00:00,,,176414,,FINISHED,PARTITION_HARVEST,2010,195,,176414,0
196,1,2011-07-02 00:00:00,,,60993,,FINISHED,PARTITION_HARVEST,2010,196,,60993,0
197,1,2011-07-02 00:00:00,,,444260,,FINISHED,PARTITION_HARVEST,2010,197,,444260,0
198,1,2011-07-02 00:00:00,,,1711946,,FINISHED,PARTITION_HARVEST,2010,198,,1711946,0
199,1,2011-07-02 00:00:00,,,212136,,FINISHED,PARTITION_HARVEST,2010,199,,212136,0
200,1,2011-07-02 00:00:00,,,8676127,,FINISHED,PARTITION_HARVEST,2010,200,,8676127,0
201,1,2011-07-02 00:00:00,,,108461,,FINISHED,PARTITION_HARVEST,2010,201,,108461,0
202,1,2011-07-02 00:00:00,,,4139602,,FINISHED,PARTITION_HARVEST,2010,202,,4139602,0
203,1,2011-07-02 00:00:00,,,772357,,FINISHED,PARTITION_HARVEST,2010,203,,772357,0
204,1,2011-07-02 00:00:00,,,231236,,FINISHED,PARTITION_HARVEST,2010,204,,231236,0
205,1,2011-07-02 00:00:00,,,2000808,,FINISHED,PARTITION_HARVEST,2010,205,,2000808,0
206,1,2011-07-02 00:00:00,,,264448,,FINISHED,PARTITION_HARVEST,2010,206,,264448,0
207,1,2011-07-02 00:00:00,,,231589,,FINISHED,PARTITION_HARVEST,2010,207,,231589,0
208,1,2011-07-02 00:00:00,,,106893,,FINISHED,PARTITION_HARVEST,2010,208,,106893,0
209,1,2011-07-02 00:00:00,,,382432,,FINISHED,PARTITION_HARVEST,2010,209,,382432,0
210,1,2011-07-02 00:00:00,,,188519,,FINISHED,PARTITION_HARVEST,2010,210,,188519,0
211,1,2011-07-02 00:00:00,,,704180,,FINISHED,PARTITION_HARVEST,2010,211,,704180,0
212,1,2011-07-02 00:00:00,,,901572,,FINISHED,PARTITION_HARVEST,2010,212,,901572,0
213,1,2011-07-02 00:00:00,,,504128,,FINISHED,PARTITION_HARVEST,2010,213,,504128,0
214,1,2011-07-02 00:00:00,,,2035268,,FINISHED,PARTITION_HARVEST,2010,214,,2035268,0
215,1,2011-07-02 00:00:00,,,1070927,,FINISHED,PARTITION_HARVEST,2010,215,,1070927,0
216,1,2011-07-02 00:00:00,,,1067722,,FINISHED,PARTITION_HARVEST,2010,216,,1067722,0
217,1,2011-07-02 00:00:00,,,91728,,FINISHED,PARTITION_HARVEST,2010,217,,91728,0
218,1,2011-07-02 00:00:00,,,2767491,,FINISHED,PARTITION_HARVEST,2010,218,,2767491,0
219,1,2011-07-02 00:00:00,,,311272,,FINISHED,PARTITION_HARVEST,2010,219,,311272,0
220,1,2011-07-02 00:00:00,,,4124527,,FINISHED,PARTITION_HARVEST,2010,220,,4124527,0
221,1,2011-07-02 00:00:00,,,5507,,FINISHED,PARTITION_HARVEST,2010,221,,5507,0
222,1,2011-07-02 00:00:00,,,142781,,FINISHED,PARTITION_HARVEST,2010,222,,142781,0
223,1,2011-07-02 00:00:00,,,565426,,FINISHED,PARTITION_HARVEST,2010,223,,565426,0
224,1,2011-07-02 00:00:00,,,1771170,,FINISHED,PARTITION_HARVEST,2010,224,,1771170,0
225,1,2011-07-02 00:00:00,,,48386,,FINISHED,PARTITION_HARVEST,2010,225,,48386,0
226,1,2011-07-02 00:00:00,,,1153288,,FINISHED,PARTITION_HARVEST,2010,226,,1153288,0
227,1,2011-07-02 00:00:00,,,282896,,FINISHED,PARTITION_HARVEST,2010,227,,282896,0
228,1,2011-07-02 00:00:00,,,1416602,,FINISHED,PARTITION_HARVEST,2010,228,,1416602,0
229,1,2011-07-02 00:00:00,,,121523,,FINISHED,PARTITION_HARVEST,2010,229,,121523,0
230,1,2011-07-02 00:00:00,,,2632,,FINISHED,PARTITION_HARVEST,2010,230,,2632,0
231,1,2011-07-02 00:00:00,,,1126697,,FINISHED,PARTITION_HARVEST,2010,231,,1126697,0
232,1,2011-07-02 00:00:00,,,1424691,,FINISHED,PARTITION_HARVEST,2010,232,,1424691,0
233,1,2011-07-02 00:00:00,,,2419603,,FINISHED,PARTITION_HARVEST,2010,233,,2419603,0
234,1,2020-08-25 00:00:00,,,59372998,,FINISHED,PARTITION_HARVEST,2020,234,,0,59372998
235,1,2020-08-25 00:00:00,,,59372998,,FINISHED,SUPPLY_CUSTODY,2020,,,0,59372998
236,1,2011-07-02 00:00:00,,,54284,,FINISHED,SUPPLY_CUSTODY,2010,,,54284,0
237,1,2011-07-02 00:00:00,,,54283,,FINISHED,SUPPLY_CUSTODY,2010,,,54283,0
238,1,2011-07-02 00:00:00,,,43892,,FINISHED,SUPPLY_CUSTODY,2010,,,43892,0
239,1,2011-07-02 00:00:00,,,373513,,FINISHED,SUPPLY_CUSTODY,2010,,,373513,0
240,1,2011-07-02 00:00:00,,,373513,,FINISHED,SUPPLY_CUSTODY,2010,,,373513,0
241,1,2011-07-02 00:00:00,,,58950,,FINISHED,SUPPLY_CUSTODY,2010,,,58950,0
242,1,2011-07-02 00:00:00,,,222182,,FINISHED,SUPPLY_CUSTODY,2010,,,222182,0
243,1,2011-07-02 00:00:00,,,222181,,FINISHED,SUPPLY_CUSTODY,2010,,,222181,0
244,1,2011-07-02 00:00:00,,,178216,,FINISHED,SUPPLY_CUSTODY,2010,,,178216,0
245,1,2011-07-02 00:00:00,,,52231,,FINISHED,SUPPLY_CUSTODY,2010,,,52231,0
246,1,2011-07-02 00:00:00,,,52230,,FINISHED,SUPPLY_CUSTODY,2010,,,52230,0
247,1,2011-07-02 00:00:00,,,9383,,FINISHED,SUPPLY_CUSTODY,2010,,,9383,0
248,1,2011-07-02 00:00:00,,,85414,,FINISHED,SUPPLY_CUSTODY,2010,,,85414,0
249,1,2011-07-02 00:00:00,,,85413,,FINISHED,SUPPLY_CUSTODY,2010,,,85413,0
250,1,2011-07-02 00:00:00,,,13489,,FINISHED,SUPPLY_CUSTODY,2010,,,13489,0
251,1,2011-07-02 00:00:00,,,4080904,,FINISHED,SUPPLY_CUSTODY,2010,,,4080904,0
252,1,2011-07-02 00:00:00,,,4080904,,FINISHED,SUPPLY_CUSTODY,2010,,,4080904,0
253,1,2011-07-02 00:00:00,,,644073,,FINISHED,SUPPLY_CUSTODY,2010,,,644073,0
254,1,2011-07-02 00:00:00,,,3817070,,FINISHED,SUPPLY_CUSTODY,2010,,,3817070,0
255,1,2011-07-02 00:00:00,,,3817070,,FINISHED,SUPPLY_CUSTODY,2010,,,3817070,0
256,1,2011-07-02 00:00:00,,,602436,,FINISHED,SUPPLY_CUSTODY,2010,,,602436,0
257,1,2011-07-02 00:00:00,,,64744,,FINISHED,SUPPLY_CUSTODY,2010,,,64744,0
258,1,2011-07-02 00:00:00,,,64743,,FINISHED,SUPPLY_CUSTODY,2010,,,64743,0
259,1,2011-07-02 00:00:00,,,10236,,FINISHED,SUPPLY_CUSTODY,2010,,,10236,0
260,1,2011-07-02 00:00:00,,,14714,,FINISHED,SUPPLY_CUSTODY,2010,,,14714,0
261,1,2011-07-02 00:00:00,,,14713,,FINISHED,SUPPLY_CUSTODY,2010,,,14713,0
262,1,2011-07-02 00:00:00,,,2322,,FINISHED,SUPPLY_CUSTODY,2010,,,2322,0
263,1,2011-07-02 00:00:00,,,92570,,FINISHED,SUPPLY_CUSTODY,2010,,,92570,0
264,1,2011-07-02 00:00:00,,,92570,,FINISHED,SUPPLY_CUSTODY,2010,,,92570,0
265,1,2011-07-02 00:00:00,,,14599,,FINISHED,SUPPLY_CUSTODY,2010,,,14599,0
266,1,2011-07-02 00:00:00,,,56688,,FINISHED,SUPPLY_CUSTODY,2010,,,56688,0
267,1,2011-07-02 00:00:00,,,56687,,FINISHED,SUPPLY_CUSTODY,2010,,,56687,0
268,1,2011-07-02 00:00:00,,,8949,,FINISHED,SUPPLY_CUSTODY,2010,,,8949,0
269,1,2011-07-02 00:00:00,,,22120,,FINISHED,SUPPLY_CUSTODY,2010,,,22120,0
270,1,2011-07-02 00:00:00,,,22120,,FINISHED,SUPPLY_CUSTODY,2010,,,22120,0
271,1,2011-07-02 00:00:00,,,3500,,FINISHED,SUPPLY_CUSTODY,2010,,,3500,0
272,1,2011-07-02 00:00:00,,,3959,,FINISHED,SUPPLY_CUSTODY,2010,,,3959,0
273,1,2011-07-02 00:00:00,,,3958,,FINISHED,SUPPLY_CUSTODY,2010,,,3958,0
274,1,2011-07-02 00:00:00,,,607,,FINISHED,SUPPLY_CUSTODY,2010,,,607,0
275,1,2011-07-02 00:00:00,,,7473,,FINISHED,SUPPLY_CUSTODY,2010,,,7473,0
276,1,2011-07-02 00:00:00,,,7472,,FINISHED,SUPPLY_CUSTODY,2010,,,7472,0
277,1,2011-07-02 00:00:00,,,1177,,FINISHED,SUPPLY_CUSTODY,2010,,,1177,0
278,1,2011-07-02 00:00:00,,,13958,,FINISHED,SUPPLY_CUSTODY,2010,,,13958,0
279,1,2011-07-02 00:00:00,,,13957,,FINISHED,SUPPLY_CUSTODY,2010,,,13957,0
280,1,2011-07-02 00:00:00,,,2194,,FINISHED,SUPPLY_CUSTODY,2010,,,2194,0
281,1,2011-07-02 00:00:00,,,4559,,FINISHED,SUPPLY_CUSTODY,2010,,,4559,0
282,1,2011-07-02 00:00:00,,,4558,,FINISHED,SUPPLY_CUSTODY,2010,,,4558,0
283,1,2011-07-02 00:00:00,,,706,,FINISHED,SUPPLY_CUSTODY,2010,,,706,0
284,1,2011-07-02 00:00:00,,,686714,,FINISHED,SUPPLY_CUSTODY,2010,,,686714,0
285,1,2011-07-02 00:00:00,,,686713,,FINISHED,SUPPLY_CUSTODY,2010,,,686713,0
286,1,2011-07-02 00:00:00,,,108394,,FINISHED,SUPPLY_CUSTODY,2010,,,108394,0
287,1,2011-07-02 00:00:00,,,407231,,FINISHED,SUPPLY_CUSTODY,2010,,,407231,0
288,1,2011-07-02 00:00:00,,,407230,,FINISHED,SUPPLY_CUSTODY,2010,,,407230,0
289,1,2011-07-02 00:00:00,,,64277,,FINISHED,SUPPLY_CUSTODY,2010,,,64277,0
290,1,2011-07-02 00:00:00,,,1013568,,FINISHED,SUPPLY_CUSTODY,2010,,,1013568,0
291,1,2011-07-02 00:00:00,,,1013568,,FINISHED,SUPPLY_CUSTODY,2010,,,1013568,0
292,1,2011-07-02 00:00:00,,,159946,,FINISHED,SUPPLY_CUSTODY,2010,,,159946,0
293,1,2011-07-02 00:00:00,,,866833,,FINISHED,SUPPLY_CUSTODY,2010,,,866833,0
294,1,2011-07-02 00:00:00,,,866832,,FINISHED,SUPPLY_CUSTODY,2010,,,866832,0
295,1,2011-07-02 00:00:00,,,866832,,FINISHED,SUPPLY_CUSTODY,2010,,,866832,0
296,1,2011-07-02 00:00:00,,,1796583,,FINISHED,SUPPLY_CUSTODY,2010,,,1796583,0
297,1,2011-07-02 00:00:00,,,1796582,,FINISHED,SUPPLY_CUSTODY,2010,,,1796582,0
298,1,2011-07-02 00:00:00,,,1796582,,FINISHED,SUPPLY_CUSTODY,2010,,,1796582,0
299,1,2011-07-02 00:00:00,,,1294498,,FINISHED,SUPPLY_CUSTODY,2010,,,1294498,0
300,1,2011-07-02 00:00:00,,,1294497,,FINISHED,SUPPLY_CUSTODY,2010,,,1294497,0
301,1,2011-07-02 00:00:00,,,204331,,FINISHED,SUPPLY_CUSTODY,2010,,,204331,0
302,1,2011-07-02 00:00:00,,,838576,,FINISHED,SUPPLY_CUSTODY,2010,,,838576,0
303,1,2011-07-02 00:00:00,,,838575,,FINISHED,SUPPLY_CUSTODY,2010,,,838575,0
304,1,2011-07-02 00:00:00,,,132339,,FINISHED,SUPPLY_CUSTODY,2010,,,132339,0
305,1,2011-07-02 00:00:00,,,374850,,FINISHED,SUPPLY_CUSTODY,2010,,,374850,0
306,1,2011-07-02 00:00:00,,,374849,,FINISHED,SUPPLY_CUSTODY,2010,,,374849,0
307,1,2011-07-02 00:00:00,,,59161,,FINISHED,SUPPLY_CUSTODY,2010,,,59161,0
308,1,2011-07-02 00:00:00,,,1199094,,FINISHED,SUPPLY_CUSTODY,2010,,,1199094,0
309,1,2011-07-02 00:00:00,,,1199093,,FINISHED,SUPPLY_CUSTODY,2010,,,1199093,0
310,1,2011-07-02 00:00:00,,,189248,,FINISHED,SUPPLY_CUSTODY,2010,,,189248,0
311,1,2011-07-02 00:00:00,,,659680,,FINISHED,SUPPLY_CUSTODY,2010,,,659680,0
312,1,2011-07-02 00:00:00,,,659679,,FINISHED,SUPPLY_CUSTODY,2010,,,659679,0
313,1,2011-07-02 00:00:00,,,659680,,FINISHED,SUPPLY_CUSTODY,2010,,,659680,0
314,1,2011-07-02 00:00:00,,,17951,,FINISHED,SUPPLY_CUSTODY,2010,,,17951,0
315,1,2011-07-02 00:00:00,,,17951,,FINISHED,SUPPLY_CUSTODY,2010,,,17951,0
316,1,2011-07-02 00:00:00,,,17951,,FINISHED,SUPPLY_CUSTODY,2010,,,17951,0
317,1,2011-07-02 00:00:00,,,53589,,FINISHED,SUPPLY_CUSTODY,2010,,,53589,0
318,1,2011-07-02 00:00:00,,,53588,,FINISHED,SUPPLY_CUSTODY,2010,,,53588,0
319,1,2011-07-02 00:00:00,,,8457,,FINISHED,SUPPLY_CUSTODY,2010,,,8457,0
320,1,2011-07-02 00:00:00,,,1185,,FINISHED,SUPPLY_CUSTODY,2010,,,1185,0
321,1,2011-07-02 00:00:00,,,1184,,FINISHED,SUPPLY_CUSTODY,2010,,,1184,0
322,1,2011-07-02 00:00:00,,,1185,,FINISHED,SUPPLY_CUSTODY,2010,,,1185,0
323,1,2011-07-02 00:00:00,,,28246,,FINISHED,SUPPLY_CUSTODY,2010,,,28246,0
324,1,2011-07-02 00:00:00,,,28245,,FINISHED,SUPPLY_CUSTODY,2010,,,28245,0
325,1,2011-07-02 00:00:00,,,4476,,FINISHED,SUPPLY_CUSTODY,2010,,,4476,0
326,1,2011-07-02 00:00:00,,,474769,,FINISHED,SUPPLY_CUSTODY,2010,,,474769,0
327,1,2011-07-02 00:00:00,,,474768,,FINISHED,SUPPLY_CUSTODY,2010,,,474768,0
328,1,2011-07-02 00:00:00,,,74922,,FINISHED,SUPPLY_CUSTODY,2010,,,74922,0
329,1,2011-07-02 00:00:00,,,50157,,FINISHED,SUPPLY_CUSTODY,2010,,,50157,0
330,1,2011-07-02 00:00:00,,,50157,,FINISHED,SUPPLY_CUSTODY,2010,,,50157,0
331,1,2011-07-02 00:00:00,,,7923,,FINISHED,SUPPLY_CUSTODY,2010,,,7923,0
332,1,2011-07-02 00:00:00,,,16329,,FINISHED,SUPPLY_CUSTODY,2010,,,16329,0
333,1,2011-07-02 00:00:00,,,16328,,FINISHED,SUPPLY_CUSTODY,2010,,,16328,0
334,1,2011-07-02 00:00:00,,,2594,,FINISHED,SUPPLY_CUSTODY,2010,,,2594,0
335,1,2011-07-02 00:00:00,,,33104,,FINISHED,SUPPLY_CUSTODY,2010,,,33104,0
336,1,2011-07-02 00:00:00,,,33103,,FINISHED,SUPPLY_CUSTODY,2010,,,33103,0
337,1,2011-07-02 00:00:00,,,33103,,FINISHED,SUPPLY_CUSTODY,2010,,,33103,0
338,1,2011-07-02 00:00:00,,,26794,,FINISHED,SUPPLY_CUSTODY,2010,,,26794,0
339,1,2011-07-02 00:00:00,,,26794,,FINISHED,SUPPLY_CUSTODY,2010,,,26794,0
340,1,2011-07-02 00:00:00,,,26794,,FINISHED,SUPPLY_CUSTODY,2010,,,26794,0
341,1,2011-07-02 00:00:00,,,23952,,FINISHED,SUPPLY_CUSTODY,2010,,,23952,0
342,1,2011-07-02 00:00:00,,,23951,,FINISHED,SUPPLY_CUSTODY,2010,,,23951,0
343,1,2011-07-02 00:00:00,,,3774,,FINISHED,SUPPLY_CUSTODY,2010,,,3774,0
344,1,2011-07-02 00:00:00,,,150356,,FINISHED,SUPPLY_CUSTODY,2010,,,150356,0
345,1,2011-07-02 00:00:00,,,150355,,FINISHED,SUPPLY_CUSTODY,2010,,,150355,0
346,1,2011-07-02 00:00:00,,,23728,,FINISHED,SUPPLY_CUSTODY,2010,,,23728,0
347,1,2011-07-02 00:00:00,,,850129,,FINISHED,SUPPLY_CUSTODY,2010,,,850129,0
348,1,2011-07-02 00:00:00,,,850129,,FINISHED,SUPPLY_CUSTODY,2010,,,850129,0
349,1,2011-07-02 00:00:00,,,134163,,FINISHED,SUPPLY_CUSTODY,2010,,,134163,0
350,1,2011-07-02 00:00:00,,,1105362,,FINISHED,SUPPLY_CUSTODY,2010,,,1105362,0
351,1,2011-07-02 00:00:00,,,1105362,,FINISHED,SUPPLY_CUSTODY,2010,,,1105362,0
352,1,2011-07-02 00:00:00,,,174454,,FINISHED,SUPPLY_CUSTODY,2010,,,174454,0
353,1,2011-07-02 00:00:00,,,350057,,FINISHED,SUPPLY_CUSTODY,2010,,,350057,0
354,1,2011-07-02 00:00:00,,,350056,,FINISHED,SUPPLY_CUSTODY,2010,,,350056,0
355,1,2011-07-02 00:00:00,,,55238,,FINISHED,SUPPLY_CUSTODY,2010,,,55238,0
356,1,2011-07-02 00:00:00,,,377577,,FINISHED,SUPPLY_CUSTODY,2010,,,377577,0
357,1,2011-07-02 00:00:00,,,377576,,FINISHED,SUPPLY_CUSTODY,2010,,,377576,0
358,1,2011-07-02 00:00:00,,,59593,,FINISHED,SUPPLY_CUSTODY,2010,,,59593,0
359,1,2011-07-02 00:00:00,,,28120,,FINISHED,SUPPLY_CUSTODY,2010,,,28120,0
360,1,2011-07-02 00:00:00,,,28119,,FINISHED,SUPPLY_CUSTODY,2010,,,28119,0
361,1,2011-07-02 00:00:00,,,4449,,FINISHED,SUPPLY_CUSTODY,2010,,,4449,0
362,1,2011-07-02 00:00:00,,,24427,,FINISHED,SUPPLY_CUSTODY,2010,,,24427,0
363,1,2011-07-02 00:00:00,,,24426,,FINISHED,SUPPLY_CUSTODY,2010,,,24426,0
364,1,2011-07-02 00:00:00,,,3878,,FINISHED,SUPPLY_CUSTODY,2010,,,3878,0
365,1,2011-07-02 00:00:00,,,30700,,FINISHED,SUPPLY_CUSTODY,2010,,,30700,0
366,1,2011-07-02 00:00:00,,,30699,,FINISHED,SUPPLY_CUSTODY,2010,,,30699,0
367,1,2011-07-02 00:00:00,,,30699,,FINISHED,SUPPLY_CUSTODY,2010,,,30699,0
368,1,2011-07-02 00:00:00,,,35517,,FINISHED,SUPPLY_CUSTODY,2010,,,35517,0
369,1,2011-07-02 00:00:00,,,35517,,FINISHED,SUPPLY_CUSTODY,2010,,,35517,0
370,1,2011-07-02 00:00:00,,,5595,,FINISHED,SUPPLY_CUSTODY,2010,,,5595,0
371,1,2011-07-02 00:00:00,,,39642,,FINISHED,SUPPLY_CUSTODY,2010,,,39642,0
372,1,2011-07-02 00:00:00,,,39641,,FINISHED,SUPPLY_CUSTODY,2010,,,39641,0
373,1,2011-07-02 00:00:00,,,6272,,FINISHED,SUPPLY_CUSTODY,2010,,,6272,0
374,1,2011-07-02 00:00:00,,,100036,,FINISHED,SUPPLY_CUSTODY,2010,,,100036,0
375,1,2011-07-02 00:00:00,,,100035,,FINISHED,SUPPLY_CUSTODY,2010,,,100035,0
376,1,2011-07-02 00:00:00,,,15795,,FINISHED,SUPPLY_CUSTODY,2010,,,15795,0
377,1,2011-07-02 00:00:00,,,48323,,FINISHED,SUPPLY_CUSTODY,2010,,,48323,0
378,1,2011-07-02 00:00:00,,,48322,,FINISHED,SUPPLY_CUSTODY,2010,,,48322,0
379,1,2011-07-02 00:00:00,,,7640,,FINISHED,SUPPLY_CUSTODY,2010,,,7640,0
380,1,2011-07-02 00:00:00,,,468972,,FINISHED,SUPPLY_CUSTODY,2010,,,468972,0
381,1,2011-07-02 00:00:00,,,468971,,FINISHED,SUPPLY_CUSTODY,2010,,,468971,0
382,1,2011-07-02 00:00:00,,,74009,,FINISHED,SUPPLY_CUSTODY,2010,,,74009,0
383,1,2011-07-02 00:00:00,,,95626,,FINISHED,SUPPLY_CUSTODY,2010,,,95626,0
384,1,2011-07-02 00:00:00,,,95625,,FINISHED,SUPPLY_CUSTODY,2010,,,95625,0
385,1,2011-07-02 00:00:00,,,15093,,FINISHED,SUPPLY_CUSTODY,2010,,,15093,0
386,1,2011-07-02 00:00:00,,,223971,,FINISHED,SUPPLY_CUSTODY,2010,,,223971,0
387,1,2011-07-02 00:00:00,,,223970,,FINISHED,SUPPLY_CUSTODY,2010,,,223970,0
388,1,2011-07-02 00:00:00,,,35349,,FINISHED,SUPPLY_CUSTODY,2010,,,35349,0
389,1,2011-07-02 00:00:00,,,403557,,FINISHED,SUPPLY_CUSTODY,2010,,,403557,0
390,1,2011-07-02 00:00:00,,,403556,,FINISHED,SUPPLY_CUSTODY,2010,,,403556,0
391,1,2011-07-02 00:00:00,,,63672,,FINISHED,SUPPLY_CUSTODY,2010,,,63672,0
392,1,2011-07-02 00:00:00,,,580374,,FINISHED,SUPPLY_CUSTODY,2010,,,580374,0
393,1,2011-07-02 00:00:00,,,580373,,FINISHED,SUPPLY_CUSTODY,2010,,,580373,0
394,1,2011-07-02 00:00:00,,,91589,,FINISHED,SUPPLY_CUSTODY,2010,,,91589,0
395,1,2011-07-02 00:00:00,,,518543,,FINISHED,SUPPLY_CUSTODY,2010,,,518543,0
396,1,2011-07-02 00:00:00,,,518543,,FINISHED,SUPPLY_CUSTODY,2010,,,518543,0
397,1,2011-07-02 00:00:00,,,81843,,FINISHED,SUPPLY_CUSTODY,2010,,,81843,0
398,1,2011-07-02 00:00:00,,,459277,,FINISHED,SUPPLY_CUSTODY,2010,,,459277,0
399,1,2011-07-02 00:00:00,,,459277,,FINISHED,SUPPLY_CUSTODY,2010,,,459277,0
400,1,2011-07-02 00:00:00,,,72493,,FINISHED,SUPPLY_CUSTODY,2010,,,72493,0
401,1,2011-07-02 00:00:00,,,91740,,FINISHED,SUPPLY_CUSTODY,2010,,,91740,0
402,1,2011-07-02 00:00:00,,,91739,,FINISHED,SUPPLY_CUSTODY,2010,,,91739,0
403,1,2011-07-02 00:00:00,,,14478,,FINISHED,SUPPLY_CUSTODY,2010,,,14478,0
404,1,2011-07-02 00:00:00,,,699808,,FINISHED,SUPPLY_CUSTODY,2010,,,699808,0
