id,correios_code,fnde_code,ibge_code,inss_code,siafi_code,name,state_id
1989,35718,315630,3156304,11563,5125,Rodeiro,13
1990,35734,315640,3156403,11564,5127,Romaria,13
1991,35750,318310,3156452,11755,698,Rosário da Limeira,13
1992,35793,315650,3156502,11565,5129,Rubelita,13
1993,35807,315660,3156601,11566,5131,Rubim,13
1994,35823,315670,3156700,11567,5133,Sabará,13
1995,35831,315680,3156809,11568,5135,Sabinópolis,13
1996,35840,315690,3156908,11569,5137,Sacramento,13
1997,35858,315700,3157005,11570,5139,Salinas,13
1998,35874,315710,3157104,11571,5141,Salto da Divisa,13
1999,35890,315720,3157203,11572,5143,Santa Bárbara,13
2000,35912,317430,3157252,11756,2667,Santa Bárbara do Leste,13
2001,35939,317720,3157278,11832,700,Santa Bárbara do Monte Verde,13
2002,35947,315730,3157302,11573,5145,Santa Bárbara do Tugúrio,13
2003,35971,317950,3157336,11833,702,Santa Cruz de Minas,13
2004,35980,317890,3157377,11834,704,Santa Cruz de Salinas,13
2005,35998,315740,3157401,11574,5147,Santa Cruz do Escalvado,13
2006,36013,315750,3157500,11575,5149,Santa Efigênia de Minas,13
2007,36021,315760,3157609,11576,5151,Santa Fé de Minas,13
2008,106143,318420,3157658,11835,706,Santa Helena de Minas,13
2009,36064,315770,3157708,11577,5153,Santa Juliana,13
2010,36072,315780,3157807,11578,5155,Santa Luzia,13
2011,36110,315790,3157906,11579,5157,Santa Margarida,13
2012,36137,315800,3158003,11580,5159,Santa Maria de Itabira,13
2013,36153,315810,3158102,11581,5161,Santa Maria do Salto,13
2014,36161,315820,3158201,11582,5163,Santa Maria do Suaçuí,13
2015,36200,315920,3159209,11592,5183,Santa Rita de Caldas,13
2016,36242,315940,3159407,11594,5187,Santa Rita de Ibitipoca,13
2017,36218,315930,3159308,11593,5185,Santa Rita de Jacutinga,13
2018,36170,317510,3159357,11757,2669,Santa Rita de Minas,13
2019,36250,315950,3159506,11595,5189,Santa Rita do Itueto,13
2020,36277,315960,3159605,11596,5191,Santa Rita do Sapucaí,13
2021,36293,315970,3159704,11597,5193,Santa Rosa da Serra,13
2022,36340,315980,3159803,11598,5195,Santa Vitória,13
2023,36358,315830,3158300,11583,5165,Santana da Vargem,13
2024,36374,315840,3158409,11584,5167,Santana de Cataguases,13
2025,36390,315850,3158508,11585,5169,Santana de Pirapama,13
2026,36447,315860,3158607,11586,5171,Santana do Deserto,13
2027,36455,315870,3158706,11587,5173,Santana do Garambéu,13
2028,36463,315880,3158805,11588,5175,Santana do Jacaré,13
2029,36471,315890,3158904,11589,5177,Santana do Manhuaçu,13
2030,36480,317440,3158953,11758,2673,Santana do Paraíso,13
2031,36501,315900,3159001,11590,5179,Santana do Riacho,13
2032,36528,315910,3159100,11591,5181,Santana dos Montes,13
2033,36560,315990,3159902,11599,5197,Santo Antônio do Amparo,13
2034,36579,316000,3160009,11600,5199,Santo Antônio do Aventureiro,13
2035,36617,316010,3160108,11601,5201,Santo Antônio do Grama,13
2036,36625,316020,3160207,11602,5203,Santo Antônio do Itambé,13
2037,36633,316030,3160306,11603,5205,Santo Antônio do Jacinto,13
2039,36714,317690,3160454,11836,708,Santo Antônio do Retiro,13
2040,36722,316050,3160504,11605,5209,Santo Antônio do Rio Abaixo,13
2042,36781,316070,3160702,11607,5213,Santos Dumont,13
2043,36820,316080,3160801,11608,5215,São Bento Abade,13
2044,36846,316090,3160900,11609,5217,São Brás do Suaçuí,13
2045,36900,316095,3160959,11837,710,São Domingos das Dores,13
2046,36919,316100,3161007,11610,5219,São Domingos do Prata,13
2047,29793,317810,3161056,11838,712,São Félix de Minas,13
2048,36935,316110,3161106,11611,5221,São Francisco,13
2049,36943,316120,3161205,11612,5223,São Francisco de Paula,13
2050,36951,316130,3161304,11613,5225,São Francisco de Sales,13
2051,36960,316140,3161403,11614,5227,São Francisco do Glória,13
2054,94021,317670,3161650,11839,714,São Geraldo do Baixio,13
2055,37079,316170,3161700,11617,5233,São Gonçalo do Abaeté,13
2056,37095,316180,3161809,11618,5235,São Gonçalo do Pará,13
2057,37109,316190,3161908,11619,5237,São Gonçalo do Rio Abaixo,13
2058,29475,312550,3125507,11255,4509,São Gonçalo do Rio Preto,13
2059,37125,316200,3162005,11620,5239,São Gonçalo do Sapucaí,13
2060,37133,316210,3162104,11621,5241,São Gotardo,13
2061,37176,316220,3162203,11622,5243,São João Batista do Glória,13
2062,37192,318200,3162252,11759,716,São João da Lagoa,13
2063,37206,316230,3162302,11623,5245,São João da Mata,13
2064,37214,316240,3162401,11624,5247,São João da Ponte,13
2065,32743,318280,3162450,11840,718,São João das Missões,13
2066,37273,316250,3162500,11625,5249,São João del Rei,13
2067,37303,317520,3162559,11760,2677,São João do Manhuaçu,13
2068,37265,317590,3162575,11761,2679,São João do Manteninha,13
2069,37311,316260,3162609,11626,5251,São João do Oriente,13
2070,37320,316265,3162658,11762,720,São João do Pacuí,13
2071,37338,316270,3162708,11627,5253,São João do Paraíso,13
2072,37346,316280,3162807,11628,5255,São João Evangelista,13
2073,37354,316290,3162906,11629,5257,São João Nepomuceno,13
2074,37389,317930,3162922,11841,722,São Joaquim de Bicas,13
2075,37397,317960,3162948,11770,724,São José da Barra,13
2076,37419,317250,3162955,11763,2649,São José da Lapa,13
2077,37435,316300,3163003,11630,5259,São José da Safira,13
2078,37443,316310,3163102,11631,5261,São José da Varginha,13
2079,37478,316320,3163201,11632,5263,São José do Alegre,13
2080,37516,316330,3163300,11633,5265,São José do Divino,13
2081,37524,316340,3163409,11634,5267,São José do Goiabal,13
2082,37540,316350,3163508,11635,5269,São José do Jacuri,13
2083,37559,316360,3163607,11636,5271,São José do Mantimento,13
2084,37613,316370,3163706,11637,5273,São Lourenço,13
2085,37648,316380,3163805,11638,5275,São Miguel do Anta,13
2086,37664,316390,3163904,11639,5277,São Pedro da União,13
2087,37729,316410,3164100,11641,5281,São Pedro do Suaçuí,13
2088,37737,316400,3164001,11640,5279,São Pedro dos Ferros,13
2089,37745,316420,3164209,11642,5283,São Romão,13
2090,37753,316430,3164308,11643,5285,São Roque de Minas,13
2091,37788,316440,3164407,11644,5287,São Sebastião da Bela Vista,13
2092,37818,317990,3164431,11843,726,São Sebastião da Vargem Alegre,13
2093,37761,318270,3164472,11844,728,São Sebastião do Anta,13
2094,37893,316450,3164506,11645,5289,São Sebastião do Maranhão,13
2095,37915,316460,3164605,11646,5291,São Sebastião do Oeste,13
2096,37923,316470,3164704,11647,5293,São Sebastião do Paraíso,13
2097,37940,316480,3164803,11648,5295,São Sebastião do Rio Preto,13
2098,37958,316490,3164902,11649,5297,São Sebastião do Rio Verde,13
2099,38032,316520,3165206,11652,5303,São Thomé das Letras,13
2100,38016,316500,3165008,11650,5299,São Tiago,13
2101,38024,316510,3165107,11651,5301,São Tomás de Aquino,13
2102,38067,316530,3165305,11653,5305,São Vicente de Minas,13
2107,38202,317600,3165578,11766,2689,Senador Amaral,13
2108,38210,316560,3165602,11656,5311,Senador Cortes,13
2109,38229,316570,3165701,11657,5313,Senador Firmino,13
2110,38237,316580,3165800,11658,5315,Senador José Bento,13
2111,38253,316590,3165909,11659,5317,Senador Modestino Gonçalves,13
2112,38300,316600,3166006,11660,5319,Senhora de Oliveira,13
2113,38326,316610,3166105,11661,5321,Senhora do Porto,13
2114,38334,316620,3166204,11662,5323,Senhora dos Remédios,13
2115,38350,316630,3166303,11663,5325,Sericita,13
2116,38369,316640,3166402,11664,5327,Seritinga,13
2117,38385,316650,3166501,11665,5329,Serra Azul de Minas,13
2118,38415,316660,3166600,11666,5331,Serra da Saudade,13
2119,38440,316680,3166808,11668,5335,Serra do Salitre,13
1881,33669,314650,3146503,11465,4929,Pains,13
2120,38458,316670,3166709,11667,5333,Serra dos Aimorés,13
2121,38482,316690,3166907,11669,5337,Serrania,13
2122,38490,317970,3166956,11846,736,Serranópolis de Minas,13
2123,38504,316700,3167004,11670,5339,Serranos,13
2125,38547,316720,3167202,11672,5343,Sete Lagoas,13
2126,38555,317910,3165552,11845,732,Setubinha,13
2127,38601,316730,3167301,11673,5345,Silveirânia,13
2128,38628,316740,3167400,11674,5347,Silvianópolis,13
2129,38644,316750,3167509,11675,5349,Simão Pereira,13
2130,38652,316760,3167608,11676,5351,Simonésia,13
2131,38687,316770,3167707,11677,5353,Sobrália,13
2132,38695,316780,3167806,11678,5355,Soledade de Minas,13
2133,38750,316790,3167905,11679,5357,Tabuleiro,13
2134,38768,316800,3168002,11680,5359,Taiobeiras,13
2135,38776,318260,3168051,11847,738,Taparuba,13
2137,38792,316820,3168200,11682,5363,Tapiraí,13
2138,38814,316830,3168309,11683,5365,Taquaraçu de Minas,13
2139,38830,316840,3168408,11684,5367,Tarumirim,13
2140,38857,316850,3168507,11685,5369,Teixeiras,13
2141,38881,316860,3168606,11686,5371,Teófilo Otoni,13
2142,38911,316870,3168705,11687,5373,Timóteo,13
2143,38920,316880,3168804,11688,5375,Tiradentes,13
2144,38938,316890,3168903,11689,5377,Tiros,13
2145,38962,316900,3169000,11690,5379,Tocantins,13
2146,38970,317850,3169059,11848,740,Tocos do Moji,13
2147,38989,316910,3169109,11691,5381,Toledo,13
2148,39004,316920,3169208,11692,5383,Tombos,13
2149,39055,316930,3169307,11693,5385,Três Corações,13
2150,39071,316935,3169356,11058,4115,Três Marias,13
2152,39110,316950,3169505,11695,5389,Tumiritinga,13
2153,39128,316960,3169604,11696,5391,Tupaciguara,13
2154,39144,316970,3169703,11697,5393,Turmalina,13
2155,39152,316980,3169802,11698,5395,Turvolândia,13
2156,39160,316990,3169901,11699,5397,Ubá,13
2157,39179,317000,3170008,11700,5399,Ubaí,13
2158,39187,317500,3170057,11767,2671,Ubaporanga,13
2159,39209,317010,3170107,11701,5401,Uberaba,13
2160,39217,317020,3170206,11702,5403,Uberlândia,13
2161,39233,317030,3170305,11703,5405,Umburatiba,13
2162,39250,317040,3170404,11704,5407,Unaí,13
2163,39268,318430,3170438,11849,742,União de Minas,13
2164,95230,317710,3170479,11850,744,Uruana de Minas,13
2165,39276,317050,3170503,11705,5409,Urucânia,13
2166,39284,317380,3170529,11768,2699,Urucuia,13
2167,39365,317650,3170578,11769,746,Vargem Alegre,13
2168,39373,317060,3170602,11706,5411,Vargem Bonita,13
2169,39381,317920,3170651,11851,748,Vargem Grande do Rio Pardo,13
2170,39403,317070,3170701,11707,5413,Varginha,13
2171,39411,317700,3170750,11852,750,Varjão de Minas,13
2172,39420,317080,3170800,11708,5415,Várzea da Palma,13
2173,39438,317090,3170909,11709,5417,Varzelândia,13
2174,39462,317100,3171006,11710,5419,Vazante,13
2175,39497,317750,3171030,11853,752,Verdelândia,13
1947,35009,315220,3152204,11522,5043,Porteirinha,13
2176,39527,318020,3171071,11854,754,Veredinha,13
2177,39535,317110,3171105,11711,5423,Veríssimo,13
2178,39551,318220,3171154,11855,756,Vermelho Novo,13
2179,39578,317120,3171204,11712,5425,Vespasiano,13
2180,39586,317130,3171303,11713,5427,Viçosa,13
2181,39594,317140,3171402,11714,5429,Vieiras,13
2182,39691,317160,3171600,11716,5433,Virgem da Lapa,13
2183,39705,317170,3171709,11717,5435,Virgínia,13
2184,39713,317180,3171808,11718,5437,Virginópolis,13
2185,39721,317190,3171907,11719,5439,Virgolândia,13
2186,39730,317200,3172004,11720,5441,Visconde do Rio Branco,13
2187,39772,317210,3172103,11721,5443,Volta Grande,13
2188,39780,317220,3172202,11722,5421,Wenceslau Braz,13
2189,42943,150010,1500107,12001,401,Abaetetuba,14
2190,42951,150860,1500131,12124,375,Abel Figueiredo,14
2191,42978,150020,1500206,12002,403,Acará,14
2192,42986,150030,1500305,12003,405,Afuá,14
2193,97020,150890,1500347,12106,383,Água Azul do Norte,14
2194,43001,150040,1500404,12004,407,Alenquer,14
2195,43028,150050,1500503,12005,409,Almeirim,14
2196,43044,150060,1500602,12006,411,Altamira,14
2197,43087,150070,1500701,12007,413,Anajás,14
2198,43095,150080,1500800,12008,415,Ananindeua,14
2199,106178,151130,1500859,12129,40,Anapu,14
2200,43192,150090,1500909,12009,417,Augusto Corrêa,14
2201,45500,150940,1500958,12107,389,Aurora do Pará,14
2202,43206,150100,1501006,12010,419,Aveiro,14
2203,43214,150110,1501105,12011,421,Bagre,14
2204,43222,150120,1501204,12012,423,Baião,14
2205,106186,151160,1501253,12130,42,Bannach,14
2206,43230,150130,1501303,12013,425,Barcarena,14
2208,43290,150145,1501451,12131,44,Belterra,14
2209,43303,150150,1501501,12015,429,Benevides,14
2210,43362,150157,1501576,12088,575,Bom Jesus do Tocantins,14
2211,43370,150160,1501600,12016,431,Bonito,14
2212,43389,150170,1501709,12017,433,Bragança,14
2213,43397,150950,1501725,12108,639,Brasil Novo,14
2214,43419,150175,1501758,12089,577,Brejo Grande do Araguaia,14
2215,97039,150970,1501782,12109,625,Breu Branco,14
2216,43435,150180,1501808,12018,435,Breves,14
2217,43443,150190,1501907,12019,437,Bujaru,14
2218,43451,150200,1502004,12020,439,Cachoeira do Arari,14
2219,106224,151110,1501956,12132,46,Cachoeira do Piriá,14
2220,43516,150210,1502103,12021,441,Cametá,14
2221,106194,151100,1502152,12133,48,Canaã dos Carajás,14
2222,43532,150220,1502202,12022,443,Capanema,14
2223,43540,150230,1502301,12023,445,Capitão Poço,14
2224,43621,150240,1502400,12024,447,Castanhal,14
2225,43630,150250,1502509,12025,449,Chaves,14
2226,43648,150260,1502608,12026,451,Colares,14
2227,43672,150270,1502707,12027,453,Conceição do Araguaia,14
2228,43680,150275,1502756,12090,579,Concórdia do Pará,14
2229,43710,150910,1502764,12125,385,Cumaru do Norte,14
2230,43729,150277,1502772,12091,581,Curionópolis,14
2231,43737,150280,1502806,12028,455,Curralinho,14
2232,43745,151120,1502855,12134,50,Curuá,14
2233,43761,150290,1502905,12029,457,Curuçá,14
2234,45276,150293,1502939,12092,583,Dom Eliseu,14
2235,43796,151000,1502954,12110,377,Eldorado dos Carajás,14
2236,43826,150300,1503002,12030,459,Faro,14
2237,106208,151150,1503044,12135,52,Floresta do Araguaia,14
2238,43877,150307,1503077,12093,585,Garrafão do Norte,14
2239,43885,151010,1503093,12111,627,Goianésia do Pará,14
2240,43923,150310,1503101,12031,461,Gurupá,14
2243,43974,150340,1503408,12034,467,Inhangapi,14
2244,43990,150850,1503457,12112,621,Ipixuna do Pará,14
2245,44008,150350,1503507,12035,469,Irituia,14
2246,44016,150360,1503606,12036,471,Itaituba,14
2247,44059,150370,1503705,12037,473,Itupiranga,14
2248,44067,151020,1503754,12113,631,Jacareacanga,14
2249,44075,150380,1503804,12038,475,Jacundá,14
2250,44180,150390,1503903,12039,477,Juruti,14
2251,44229,150400,1504000,12040,479,Limoeiro do Ajuru,14
2252,45527,150405,1504059,12094,587,Mãe do Rio,14
2253,44237,150410,1504109,12041,481,Magalhães Barata,14
2254,44261,150420,1504208,12042,483,Marabá,14
2255,44270,150430,1504307,12043,485,Maracanã,14
2256,44288,150440,1504406,12044,487,Marapanim,14
2257,44296,150442,1504422,12136,54,Marituba,14
2258,92940,150445,1504455,12095,589,Medicilândia,14
2259,44326,150450,1504505,12045,489,Melgaço,14
2260,44369,150460,1504604,12046,491,Mocajuba,14
2262,44407,150480,1504802,12048,495,Monte Alegre,14
2263,44458,150490,1504901,12049,497,Muaná,14
2264,97063,151030,1504950,12126,391,Nova Esperança do Piriá,14
2265,106216,150497,1504976,12137,56,Nova Ipixuna,14
2266,44539,150500,1505007,12050,499,Nova Timboteua,14
2267,96997,150880,1505031,12114,633,Novo Progresso,14
2268,97012,150900,1505064,12115,629,Novo Repartimento,14
2270,44555,150520,1505205,12052,503,Oeiras do Pará,14
2271,44563,150530,1505304,12053,505,Oriximiná,14
2272,44571,150540,1505403,12054,507,Ourém,14
2274,44598,150548,1505486,12097,593,Pacajá,14
2275,97047,151040,1505494,12116,379,Palestina do Pará,14
2276,44628,150550,1505502,12055,509,Paragominas,14
2277,89745,150553,1505536,12098,595,Parauapebas,14
2278,97055,150930,1505551,12117,387,Pau d`Arco,14
2280,106232,151140,1505635,12138,58,Piçarra,14
2281,106160,150565,1505650,12139,60,Placas,14
2282,44725,150570,1505700,12057,513,Ponta de Pedras,14
2283,44741,150580,1505809,12058,515,Portel,14
2284,44750,150590,1505908,12059,517,Porto de Moz,14
2285,44784,150600,1506005,12060,519,Prainha,14
2286,44792,150610,1506104,12061,521,Primavera,14
2287,44806,151080,1506112,12140,62,Quatipuru,14
2288,44822,150613,1506138,12084,567,Redenção,14
2289,44857,150616,1506161,12085,569,Rio Maria,14
2290,44865,150618,1506187,12086,573,Rondon do Pará,14
2291,44873,150619,1506195,12099,597,Rurópolis,14
2292,44881,150620,1506203,12062,523,Salinópolis,14
2293,44890,150630,1506302,12063,525,Salvaterra,14
2294,44903,150920,1506351,12118,369,Santa Bárbara do Pará,14
2295,44911,150640,1506401,12064,527,Santa Cruz do Arari,14
2296,44920,150650,1506500,12065,529,Santa Isabel do Pará,14
2297,97071,151050,1506559,12119,371,Santa Luzia do Pará,14
2298,44954,150658,1506583,12100,599,Santa Maria das Barreiras,14
2299,44962,150660,1506609,12066,531,Santa Maria do Pará,14
2300,44989,150670,1506708,12067,533,Santana do Araguaia,14
2301,44997,150680,1506807,12068,535,Santarém,14
2302,45004,150690,1506906,12069,537,Santarém Novo,14
2303,45012,150700,1507003,12070,539,Santo Antônio do Tauá,14
2304,45020,150710,1507102,12071,541,São Caetano de Odivelas,14
2305,45039,151060,1507151,12127,381,São Domingos do Araguaia,14
2306,45047,150720,1507201,12072,543,São Domingos do Capim,14
2307,45055,150730,1507300,12073,545,São Félix do Xingu,14
2308,45080,150740,1507409,12074,547,São Francisco do Pará,14
2309,45098,150745,1507458,12101,619,São Geraldo do Araguaia,14
2310,45101,150746,1507466,12141,64,São João da Ponta,14
2311,45110,150747,1507474,12102,393,São João de Pirabas,14
2312,45128,150750,1507508,12075,549,São João do Araguaia,14
2313,45179,150760,1507607,12076,551,São Miguel do Guamá,14
2314,45250,150770,1507706,12077,553,São Sebastião da Boa Vista,14
2315,103926,151170,1507755,12142,66,Sapucaia,14
2316,45284,150780,1507805,12078,555,Senador José Porfírio,14
2317,45314,150790,1507904,12079,557,Soure,14
2318,45322,150795,1507953,12103,395,Tailândia,14
2319,45373,150960,1507961,12128,373,Terra Alta,14
2320,45381,151070,1507979,12120,637,Terra Santa,14
2322,45420,151090,1508035,12143,68,Tracuateua,14
2323,97004,150990,1508050,12121,635,Trairão,14
2324,45438,150808,1508084,12104,397,Tucumã,14
2325,45446,150810,1508100,12081,561,Tucuruí,14
2326,90913,150980,1508126,12122,623,Ulianópolis,14
2327,42994,150815,1508159,12105,399,Uruará,14
2328,45497,150820,1508209,12082,563,Vigia,14
2329,45551,150830,1508308,12083,565,Viseu,14
2330,45586,150870,1508357,12123,641,Vitória do Xingu,14
2331,45594,150840,1508407,12087,571,Xinguara,14
2332,106755,221980,2200053,16151,266,Acauã,18
2333,52140,220010,2200103,16001,1001,Agricolândia,18
2334,52159,220020,2200202,16002,1003,Água Branca,18
2335,90565,220025,2200251,16120,9767,Alagoinha do Piauí,18
2336,99589,221210,2200277,16123,2269,Alegrete do Piauí,18
2337,52175,220030,2200301,16003,1005,Alto Longá,18
2104,38164,316550,3165503,11655,5309,Sardoá,13
2338,52183,220040,2200400,16004,1007,Altos,18
2339,106925,220045,2200459,16152,268,Alvorada do Gurguéia,18
2340,52191,220050,2200509,16005,1009,Amarante,18
2341,52205,220060,2200608,16006,1011,Angical do Piauí,18
2342,52213,220070,2200707,16007,1013,Anísio de Abreu,18
2343,52221,220080,2200806,16008,1015,Antônio Almeida,18
2344,52230,220090,2200905,16009,1017,Aroazes,18
2345,52248,220100,2201002,16010,1019,Arraial,18
2346,106453,221700,2201051,16153,270,Assunção do Piauí,18
2347,52256,220110,2201101,16011,1021,Avelino Lopes,18
2348,99597,221390,2201150,16124,2245,Baixa Grande do Ribeiro,18
2349,106577,221750,2201176,16154,272,Barra d`Alcântara,18
2350,52272,220120,2201200,16012,1023,Barras,18
2351,52280,220130,2201309,16013,1025,Barreiras do Piauí,18
2352,52299,220140,2201408,16014,1027,Barro Duro,18
2353,52302,220150,2201507,16015,1029,Batalha,18
